review_id,product_id,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes,product_name,Polarity,Subjectivity,Sentiment
R3H6SZ25A28W15,B096SV8SJG,"4.0 out of 5 stars Really nice compared to cheaper versions, not quite as awesome as i expected from the brand.",James Gauthier,4,"I ordered these as a way of treating myself to slightly more expensive earbuds than i usually buy (previous max was about 60$) under the assumption that the name brand would mean higher quality. These headphones are, in fact, a cut above their competitors at cheaper levels. These things connect seamlessly with my Galaxy s23, and are pretty much rolling by the time you slide them in your ear. On that note, they do tend to wiggle out under any real activity (constantly adjust in the gym, definitely gonna fall out in SE Louisiana heat this time of year, luckily i could hear them when i put my ear to the grass to find them, so dont work outside with em.Overall i am impressed and kinda just kicking myself for not spending even more for a better fitting pair of buds. They sound fantastic, and phone calls are what ive come to expect from earbuds so yeah.","Reviewed in the United States July 31, 2024",AFE7H27RF7KKSTI53R33EHMAJZAQ,1,0,Color: RedStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds – True Wireless Noise Cancelling Earbuds,0.18591269841269842,0.47718253968253965,Neutral
R3QIOBHH01818S,B096SV8SJG,4.0 out of 5 stars Ok but not excellent for Beats,Amy L.,4,"I bought these renewed so keep that in mind before reading further. Aesthetically, he quality of the product is good, arrived clean, in the original box with charger and manuals. I like the design of the case (small enough to tuck away but big enough to keep track of.) 10/10. The headphones performance though are just ok and that's coming from a long time Beats fan. I bought these specifically because I lost one of my Beats Fit Pro pods (special edition ones that I can't get replaced or don't want to pay 2/3 the cost to do), anyway, these were an affordable backup. Sadly, these particular beats are lacking in sound quality, battery life, and noise cancellation.-Sound quality: 6.5/10 overall for sound with music. The sounds is quite low, volume on the device playing needs to be almost at max to hear comfortably for phone calls or audio/podcasts. Expected more oomph like my other sets.- Battery Life: 6/10. I charged them fully the first night and used them for a 1hr workout and for a few hours of a work shift. The case and headphones were completely dead the next morning without charge. So only one full day of use on a charge which again is starkly different from my Beats Fit Pros that lasted for up to 5-7 days without needing another charge. Boo.Noise Cancellation: 4/10 Probably the most obvious and my least favorite feature of these headphones is the noise cancellation. Even with one headphone in, you can hear absolutely nothing in the surroundings. I know some would love this, but other Beats models have the ambient sound option that allows you to hear the headphone audio AND the surrounding area comfortable. I feel like I'm wearing a hearing aid with these.One perk: Unlike other beats these headphones are interchangeable (at least for me). I was able to swap ears which is nice.Overall Rating: 7/10-Not great, but not terrible. Ok for everyday headphones that aren't too pricey.","Reviewed in the United States June 12, 2024",AE4SCIH4EIJQNY4BA7TKFA7WD6IQ,1,1,Color: WhiteStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds – True Wireless Noise Cancelling Earbuds,0.17153209109730852,0.5116977225672878,Neutral
RV31O3EILA220,B096SV8SJG,4.0 out of 5 stars There are Pros and Cons,miner592,4,"This was a much needed purchase. It arrived with no damage to the package. Although it had a charging cable, the length is very short. The sound quality is okay. The box included additional tip sizes for your ears. They are comfortable. These Beats Studio Buds were available at another retailer, but not in this red color. I was excited to be able to purchase this red for the same price here at Amazon. Sometimes my little fingers have difficulty pulling the ear bud out of its case, but that may be because of these arthritic fingers. I also question if the battery life is as long as stated. I love the fact that I can connect to music with the press of a button. However, that same button is so sensitive that sometimes I end up disconnecting a caller. The small size of the case allows it to fit inside my jacket pocket, purse pocket, and pencil pouch. These buds have been paired with my android phone, Microsoft device, as well as the school apple device. These are not a 5, but overall, I like them.","Reviewed in the United States July 20, 2024",AGK46PQHWEZH3E5FNLVSEMXYR6TA,1,2,Color: RedStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds – True Wireless Noise Cancelling Earbuds,0.1730263157894737,0.3955263157894737,Neutral
RP5V3DEQOKLXO,B096SV8SJG,"4.0 out of 5 stars Bought ""used-like new""",Judah's Darling,4,"Good price on the 'used-like new' product, but strangely the original box was sealed with manufacturers seal. The right ear bud produced no sound, so followed the trouble shooting instructions to delete from iPhone, then it would not re-sync. Called the support line, which was Apple support, and nice gentleman walked me through three attempts to re-set, then assured me that since it was under warranty that the problem would be taken care of. I was sent a pre-paid Fed Ex box with instructions to return. Three days later I received the renewed ear buds, which are now working just fine.I would recommend purchasing used ear buds at the reduced price since Apple will honor warranty and repair or replace, which Amazon will not do, but will only refund purchase price.","Reviewed in the United States July 31, 2024",AE6RUVMPIW6ABPCRMHW6R5P2EUMQ,1,0,Color: RedStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds – True Wireless Noise Cancelling Earbuds,0.1647077922077922,0.509025974025974,Neutral
R3BYE1HWYSP9BZ,B096SV8SJG,4.0 out of 5 stars Average Earbuds w/ Concerns,Liz Taylor,4,"After buying one pair of these, then accidentally covering them in chocolate and having to get another pair, here are my pros and cons and of these beats.pros:- great sound quality and loud- lightweight- vibrant colors- noise cancellation/transparency modes- easy to pair with devices- different sized ear pieces- long lasting battery (case and buds)- quick charging (case and buds)- 2 different ways to wear themcons:- didn't stay in during physical activity- microphone quality lacks (multiple people have told me they cannot hear on the phone while I was wearing these)- button is sensitive (I would accidentally press it when adjusting my earbud)🚨 the speaker in both pairs began malfunctioning after about 2 months. I took them to Apple and got them repaired at no cost. I haven't had issues since.","Reviewed in the United States July 26, 2024",AEISMJYPIJHJCBKTGXL3CZULFAVA,1,5,Color: Sunset PinkStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds – True Wireless Noise Cancelling Earbuds,0.17564102564102566,0.48150183150183157,Neutral
RZSTHLOHCJIJV,B096SV8SJG,4.0 out of 5 stars Audio quality if quite good and ANC works well but transparency leaves a lot to be desired.,bigyuki555,4,"Audio quality if quite good and ANC works well but transparency leaves a lot to be desired.I switched from AirPod Pro1 after nearly 5 years of daily use believing that the Beats are new and normally only about $75 less than the AirPod Pro so the quality should be pretty similar between 5-year-old AirPods and brand-new Beats, and according to the text descriptions they are...but there is a remarkable difference in performance on the transparency mode.To the point where just having the earbuds in your ears and nothing playing is not any better than just having old style earbuds/earplugs in your ears. Transparency mode is supposed to make it easier to recognize sounds and voices so that you know when to unplug and listen, but it rarely works out that way with these.Score down on the battery life for the fact that the Transparency mode uses more battery but doesn't work well.That said the ANC works well and the audio quality for music (including Dolby Atmos), phone calls, and spoken word/podcast is superb. If you are most interested in audio quality and noise cancellation, then the Beats will tick your boxes.","Reviewed in the United States June 25, 2024",AHPF7TUW7QLABIRVWV55ORHEXFXA,1,1,Color: Moon GrayStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds – True Wireless Noise Cancelling Earbuds,0.2802436125965538,0.532947118241236,Positive
R31F3JV1FZHHWR,B096SV8SJG,5.0 out of 5 stars Prefect,Casey Alcorn,5,"I recently purchased the Beats Studio Buds, and I am thoroughly impressed with their performance and features. These true wireless earbuds offer a fantastic combination of quality sound, active noise cancellation, and versatility across both Apple and Android devices.Firstly, the sound quality is outstanding. The Studio Buds deliver rich, balanced audio with deep bass and clear highs, making them perfect for music, podcasts, and calls. The active noise cancellation feature effectively reduces ambient noise, allowing for an immersive listening experience wherever you are.The earbuds are lightweight and comfortable, designed for extended wear. They come with multiple ear tip options to ensure a secure fit, enhancing noise isolation and comfort even during vigorous activities.I appreciate the IPX4 rating, which makes the earbuds sweat and water-resistant. This feature is ideal for workouts or outdoor use, providing peace of mind against moisture damage.The built-in microphone offers clear voice quality during calls, ensuring excellent communication without background noise interference.Bluetooth connectivity is seamless, thanks to the Class 1 technology, providing a stable connection and extended range for reliable performance.Overall, the Beats Studio Buds are a top-notch choice for anyone seeking high-quality true wireless earbuds with noise cancellation, sweat resistance, and broad compatibility. They combine superior sound with comfort and durability, making them a valuable investment for both music enthusiasts and professionals alike.","Reviewed in the United States June 29, 2024",AHM7ESHVZOTYFVQJFKL6LYJSCKKA,1,5,Color: BlackStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds – True Wireless Noise Cancelling Earbuds,0.3606944444444444,0.5751388888888889,Positive
R15HRWANXNJF6R,B096SV8SJG,"4.0 out of 5 stars Good ear buds, great price.",Amazon Customer,4,"I bought these on prime day so I got them for a great price. I wanted some ear buds for work that wouldn't fall out of my ears. The sound is good, they stay in my ears more than my air pods do when I am moving around a lot. I also like how fast they charge so they last all day during my 10 hour shift at work. My ears are a little sore after wearing them all day, but I think that would be the case with any ear buds.","Reviewed in the United States July 23, 2024",AH3YAVSMGTSKA3OVIP2V3XRE2ALQ,1,0,Color: BlackStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds – True Wireless Noise Cancelling Earbuds,0.3446428571428572,0.48809523809523814,Positive
R1R6NN73CCSM65,B096SV8SJG,5.0 out of 5 stars Great - Even for Small Ears!,Melissa,5,"I have struggled over the years using earbuds as they irritate my ears after just a few minutes of usage. For me, iPods were the most painful. I bit the bullet, after reading many reviews, and gave these a shot. Soooo thankful I did. Obviously using the smallest bud size, I didn't have any pain while wearing these. I haven't yet gotten to the point of forgetting they are in my ear, but no pain!","Reviewed in the United States August 3, 2024",AEZKSC3JN5N5WZGAPRXIDBLMTY2Q,1,0,Color: Moon GrayStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds – True Wireless Noise Cancelling Earbuds,0.020000000000000007,0.5,Neutral
R2CTXEQNPIJ8BZ,B096SV8SJG,4.0 out of 5 stars I love them!,Michelle Ragucci,4,"I love these. They work really well and the case is super cute. They stay in my ears and the noise cancelation is amazion. The pink color is exactly like the picture, and the buds themselves are comfortable and lightweight. I just wish the battery would last a little longer.","Reviewed in the United States August 2, 2024",AHMAQNP5XMYPUGKQLTMCU6J3F6JQ,1,0,Color: Sunset PinkStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds – True Wireless Noise Cancelling Earbuds,0.2106481481481481,0.487037037037037,Positive
RM77O7LTQB53E,B096SV8SJG,"4.0 out of 5 stars Great sound, comfortable and compact - just a little slippery",Joe Griffith,4,"I've had this product for the better part of a month and overall I love it. It was easy to set up and pair and the sound is excellent. ""Transparency mode"", which allows some ambient sound, works very well without a huge impact on battery life. The only negative I can come up with so far is that the super high gloss finish on the buds can be challenging to grip, especially when removing them from the case. A light texture added just to the grip area would solve this without noticeably disrupting the cosmetics; something for the designers to consider.","Reviewed in the United States July 2, 2024",AGCJX4UIM2UJ4ZEAVA6EFZMQOJNA,1,5,Color: BlackStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds – True Wireless Noise Cancelling Earbuds,0.29568627450980395,0.6611764705882353,Positive
R3TQOQD7CMP41K,B096SV8SJG,4.0 out of 5 stars Having charging issues and button issues within a week of use,Kenedelz,4,"Edit: I was able to resolve the play/pause function, they still do not charge to 100% but I'm feeling happier that at least one issue was resolved.I want to love these earbuds so much, I love the color, the sound quality is great, they fit in my ear nicely, however I've had these less than a week and already the case shows fully charged at 97% and the play/pause feature quit working..I've tried to reset them twice, I've disable the app and deleted cache and storage and even totally deleted the app and then reinstalled it, but the issue persists with the charging and play/pause features not working. The volume can still be controlled using the buttons on the buds so I'm just really confused about play/pause not working and since I got these for work I need to be able to easily and quickly pause my audio if a client comes in. I contacted support and if the issue can be resolved I'd be happy to update to a higher review.","Reviewed in the United States May 30, 2024",AFPOYFUPNAJELC6GJJCDTY7NI4UA,1,3,Color: Sunset PinkStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds – True Wireless Noise Cancelling Earbuds,0.321875,0.609375,Positive
R1OEDZD6Z2CB3G,B096SV8SJG,5.0 out of 5 stars Buena calidad de sonido !,Edgar Lopez,5,En general es muy buen producto ! Garantía se apple ! Personalmente no me agradaron mucho y prefiero el diseño de los AirPods !!!el diseño de los Beats hace que sobresalga más de la oreja en un círculo puse el tamaño que hace que sobresalga en la oreja al estar puesto !! Pero el sonido es muy bueno en especial el sonido Atmos !!,"Reviewed in the United States July 31, 2024",AFZCSSKVZPDUPGSAPZYPCUUO7SUQ,1,0,Color: WhiteStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds – True Wireless Noise Cancelling Earbuds,0.37252902984619146,0.5,Positive
R2D8DLT78PZ2R7,B096SV8SJG,4.0 out of 5 stars Great- lifespan not long,MH,4,"I love them! I did have to switch the size of silicone part on my earbuds to a smaller size that didn’t come with my set but after that I didn’t have any problems with them falling out. I bought mine in November 2021 and for the last year, I am realizing they don’t stay charged as long as they previously once did. When I first got them they would last all day without needing a charge but now I can barely get to lunch before needing to charge. That’s the only disappointing part is that battery life doesn’t last long over time of ownership. Great for listening to music all day long. I can’t hear when people come up to my desk. Very noise canceling. Phone calls can be a little hit or miss where it picks up all the background noise and the caller can’t hear me as well.","Reviewed in the United States June 4, 2024",AG4XTVMXSBIPFRX7W3F2J3BITGXA,1,1,Color: BlackStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds – True Wireless Noise Cancelling Earbuds,0.05130208333333333,0.39687500000000003,Neutral
R2YHUOGOL58M2S,B096SV8SJG,5.0 out of 5 stars GET THE REFURBISHED,Brianna H.,5,DONT WAIST YOUR MONEY BUYING THE BRAND NEW ONES. The refurbished work the exact same and it’s basically new like there’s 0 difference. Bought it in new packaging and all works exactly like a new pair I honestly don’t see even buying them brand new. There’s no point when you get the same exact thing. Hella cheaper.,"Reviewed in the United States August 3, 2024",AHULF3PVECFTAIPYGRV7IUUNG4OQ,1,0,Color: BlackStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds – True Wireless Noise Cancelling Earbuds,0.1847107438016529,0.37933884297520665,Neutral
R1B67QEK9S4UTD,B096SV8SJG,5.0 out of 5 stars They still work after I accidentally cooked them.,Amanda Taylor,5,"I accidentally dropped one of my earpieces in a hot oven when I was putting a loaf of bread in the oven. The earpiece hit the oven door, slid down a gap in the bottom and landed near the gas flame. I turned the oven off quickly and dissembled hot oven parts, but as you can in imagine, it took me a little bit. The earpiece came out super hot. I let it cool a bit and tried it and the audio was off, a lot of static.Let them completely cool for a day and they work perfectly. I can’t even tell that I accidentally baked in of them. No difference between the two in terms of operating (charging, connecting, ect)The one downside of the beats is that they seem to have a harder time connecting to my devices, it takes a bit longer than cheaper ear buds.. but the trade off in quality is worth it.","Reviewed in the United States June 25, 2024",AF4WJZO7PR23JVCZITVRRIH4P34A,1,3,Color: BlackStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds – True Wireless Noise Cancelling Earbuds,0.23643162393162392,0.5619658119658121,Positive
R3QQA5AM91IF4C,B096SV8SJG,5.0 out of 5 stars Really good (and great colors!),shadowcat,5,"This isn't my first Beats and honestly I just got them for the color. These did take a little longer to set-up and figure out volume than I was used to, but don't get frustrated. It will come to you. Once you get it dialed in they do very well, but don't expect it to be a pop and go. The transparency feature was excellent and noise canceling was very close to being excellent. That being said I wouldn't use it at a gun range or standing on the tarmac at an airport. There are better options for that, but mowing the lawn it did a great job of making sure I could only hear the voices in my head, post medication (just kidding). Highly recommended product and especially those that like red because it's a nice color and I'm happy I could finally get rid of these, not-so-manly, pink ones I keep borrowing from my wife. Ha!","Reviewed in the United States June 20, 2024",AHMRIISSKWFJDCOOH57FLEZVJZIQ,1,1,Color: RedStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds – True Wireless Noise Cancelling Earbuds,0.2946052631578947,0.6585380116959065,Positive
